date,open,high,low,close,volume,rsi_7,rsi_14,cci_7,cci_14,sma_50,ema_50,sma_100,ema_100,macd,bollinger,TrueRange,atr_7,atr_14,next_day_close,weekly_max,monthly_max,annual_max,above_weekly_max,above_monthly_max,above_annual_max,weekly_min,monthly_min,annual_min,below_weekly_min,below_monthly_min,below_annual_min
2018-01-29,11755.5,11875.599609,11179.200195,11296.400391,7107359744.0,41.21527619305188,41.55407033519222,48.66185423730523,1.1703685921211515,14462.1160352,12827.182531648426,11532.49070314,11510.862173496547,-841.1712375857733,12234.290088,696.3994140000013,1061.5446937075787,1275.3692058483014,10106.299805,11786.299805,19497.400391,19497.400391,0,0,0,10868.400391,10975.599609,777.757019,0,0,0
2018-01-30,11306.799805,11307.200195,10036.200195,10106.299805,8637859840.0,28.885638466961325,36.01008668418014,-181.81944788448016,-147.21810852238028,14325.50601568,12720.48124825045,11573.46950197,11483.049057284086,-907.5866487613404,11990.940088,1271.0,1091.466880320782,1275.0571197162797,10221.099609,11786.299805,19497.400391,19497.400391,0,0,0,10868.400391,10975.599609,777.757019,1,1,0
2018-01-31,10108.200195,10381.599609,9777.419922,10221.099609,8041160192.0,31.20182373388204,36.884837261174944,-143.0972463919859,-177.05683510310885,14181.62000004,12622.466282005336,11616.37729982,11458.059959294204,-940.120828152325,11831.7050782,604.1796870000016,1021.854424132099,1227.1373030936884,9170.540039,11786.299805,17527.0,19497.400391,0,0,0,10868.400391,10106.299805,777.757019,1,0,0
2018-02-01,10237.299805,10288.799805,8812.280273,9170.540039,9959400448.0,23.15138866160017,32.505629792886225,-134.67911611773212,-204.43382914530304,14036.86681644,12487.096625416889,11652.81629884,11412.762535122749,-1038.702263992529,11591.2020997,1476.5195320000005,1086.806582398942,1244.950319444139,8830.75,11786.299805,17527.0,19497.400391,0,0,0,10868.400391,10106.299805,777.757019,1,1,0
2018-02-02,9142.280273,9142.280273,7796.490234,8830.75,12726899712.0,21.09736975548533,31.21476041558316,-134.92944408119914,-207.67875474681787,13882.20181644,12343.710483243678,11683.61580079,11361.633574023228,-1131.2071269329465,11314.72958995,1374.0498049999997,1127.8413284848075,1254.1717112695576,9174.910156,11786.299805,17527.0,19497.400391,0,0,0,10868.400391,10106.299805,777.757019,1,1,0
2018-02-03,8852.120117,9430.75,8251.629883,9174.910156,7263790080.0,28.584519038648395,34.07062305483808,-80.2870430275165,-138.36871586201556,13711.56201174,12219.443803743923,11716.31660157,11318.332120194364,-1163.336826171928,11084.87509775,1179.1201170000004,1135.1668697012635,1248.8108831074464,8277.009766,11786.299805,17527.0,19497.400391,0,0,0,10868.400391,10106.299805,777.757019,1,1,0
2018-02-04,9175.700195,9334.870117,8031.220215,8277.009766,7073549824.0,22.1786909342717,30.511390870298584,-83.22950898157737,-134.622784273661,13487.154199239998,12064.83854736181,11741.27770021,11258.107915151782,-1246.8796492660367,10807.7355958,1303.649902,1159.2358743153686,1252.7279558854862,6955.27002,11296.400391,17527.0,19497.400391,0,0,0,8277.009766,10106.299805,777.757019,0,1,0
2018-02-05,8270.540039,8364.839844,6756.680176,6955.27002,9285289984.0,16.01505062777953,26.176396158687268,-141.14460950574886,-163.12895821896163,13243.44358402,11864.46331099468,11753.299501969996,11172.903204344177,-1403.5619018068228,10580.9740968,1608.1596680000002,1223.3678448417445,1278.1159353222372,7754.0,11296.400391,17527.0,19497.400391,0,0,0,8277.009766,10106.299805,777.757019,1,1,0
2018-02-06,7051.75,7850.700195,6048.259766,7754.0,13999800320.0,29.77439373132228,32.42458316146195,-119.8659470690644,-133.68705784864136,13016.23959964,11703.268671347829,11769.30100099,11105.202150783052,-1446.6072932640564,10409.24411635,1802.440429,1306.0924997214954,1315.5676848706487,7621.299805,11296.400391,17527.0,19497.400391,0,0,0,8277.009766,10106.299805,777.757019,1,1,0
2018-02-07,7755.490234,8509.110352,7236.790039,7621.299805,9169280000.0,28.85800261799905,31.940898665851265,-45.850227961599046,-89.30804697690783,12813.13161136,11543.191460902815,11784.208701189998,11036.213985510278,-1474.4325324027525,10216.56408705,1272.3203129999993,1301.2679016184245,1312.478586879888,8265.589844,11296.400391,17527.0,19497.400391,0,0,0,8277.009766,10106.299805,777.757019,1,1,0
2018-02-08,7637.859863,8558.769531,7637.859863,8265.589844,9346750464.0,39.419540282308375,36.86526828636316,8.243767146262794,-63.21488284443432,12645.95141606,11414.658064161527,11802.18060061,10981.35014111634,-1428.0339271079683,10049.4735597,937.4697260000004,1249.2967336729355,1285.6922396741818,8736.980469,11296.400391,17527.0,19497.400391,0,0,0,8277.009766,10106.299805,777.757019,1,1,0
2018-02-09,8271.839844,8736.980469,7884.709961,8736.980469,6784820224.0,46.232937676260725,40.27043212902409,48.94857075710943,-41.7927435999378,12504.63301762,11309.651099645387,11821.87730471,10936.907177306024,-1337.8040420239304,9841.3625734,852.2705080000005,1192.578701433945,1254.7335445545975,8621.900391,11296.400391,17527.0,19497.400391,0,0,0,8277.009766,10106.299805,777.757019,0,1,0
2018-02-10,8720.080078,9122.549805,8295.469727,8621.900391,7780960256.0,44.797927201342986,39.70738486926465,88.35330169806001,-23.10919176116414,12400.43502934,11204.24911107106,11837.31130862,10891.065458759214,-1261.0456591686398,9692.4526125,827.0800780000009,1140.3646123719532,1224.1868683721264,8129.970215,11296.400391,17527.0,19497.400391,0,0,0,8277.009766,10106.299805,777.757019,0,1,0
2018-02-11,8616.129883,8616.129883,7931.100098,8129.970215,6122189824.0,38.7930082960651,37.30618974024088,35.853286649846574,-43.55305470075483,12269.05042974,11083.68915436239,11846.53341311,10836.39030541032,-1225.7787275621467,9552.3811037,690.8002929999993,1076.1411381759597,1186.0878272741174,8926.570313,8736.980469,17527.0,19497.400391,0,0,0,6955.27002,10106.299805,777.757019,0,1,0
2018-02-12,8141.430176,8985.919922,8141.430176,8926.570313,6256439808.0,51.161011045141166,43.28700423302689,88.26244938202207,6.46949562158794,12169.065839900002,10999.096258622689,11861.999614289998,10798.572087733995,-1120.6325057785743,9455.2895998,855.9497069999989,1044.6852194365367,1162.5065329688232,8598.30957,8736.980469,17527.0,19497.400391,1,0,0,6955.27002,10106.299805,777.757019,0,1,0
2018-02-13,8926.719727,8958.469727,8455.410156,8598.30957,5696719872.0,46.63100581058988,41.528881547378624,70.04260283508516,22.377633838211747,12060.50003912,10904.947761029638,11873.90860843,10755.002532921928,-1051.668288657218,9317.23505875,503.0595709999998,967.3101268027458,1115.4031785424786,9494.629883,8736.980469,17527.0,19497.400391,0,0,0,6955.27002,10106.299805,777.757019,0,1,0
2018-02-14,8599.919922,9518.540039,8599.919922,9494.629883,7909819904.0,58.37266085096375,47.76715364894188,159.18070137447083,107.57865768306304,11928.39664068,10849.641177577496,11898.6273096,10730.044658662986,-914.1503353039334,9228.99653335,920.230469,960.5844614023536,1101.4622707180158,10166.400391,8736.980469,17527.0,19497.400391,1,0,0,6955.27002,10106.299805,777.757019,0,1,0
2018-02-15,9488.320313,10234.799805,9395.580078,10166.400391,9062540288.0,65.08866868441561,51.90843029698716,174.63238652383652,192.2442681748508,11814.9546485,10822.847421241122,11928.84751468,10718.883386034651,-742.4021508669848,9178.74653335,839.2197269999997,943.2466422020173,1082.730660452443,10233.900391,8736.980469,17527.0,19497.400391,1,0,0,6955.27002,10106.299805,777.757019,0,0,0
2018-02-16,10135.700195,10324.099609,9824.820313,10233.900391,7296159744.0,65.7366932153808,52.31751846873872,120.44440274015857,170.7700902605002,11727.50265632,10799.75145927088,11956.589619179998,10709.279762369466,-593.9965687483837,9118.40654315,499.2792960000006,879.8227356017293,1041.0555629915546,11112.700195,8736.980469,17527.0,19497.400391,1,0,0,6955.27002,10106.299805,777.757019,0,0,0
2018-02-17,10207.5,11139.5,10149.400391,11112.700195,8660880384.0,73.27231845561828,57.39845930261491,121.74366815152638,186.3650754905557,11656.63265632,10812.023958711236,11996.28082035,10717.268285788816,-400.8515092908092,9084.72656265,990.0996090000008,895.5765746586252,1037.415851992158,10551.799805,8736.980469,17527.0,19497.400391,1,0,0,6955.27002,10106.299805,777.757019,0,0,0
2018-02-18,11123.400391,11349.799805,10326.0,10551.799805,8744009728.0,62.96120370944465,53.48132954818464,88.39671446588679,135.00693165539172,11608.62464852,10801.819089938248,12035.61741703,10713.991682208469,-289.70311479509473,9047.49653335,1023.7998050000006,913.8941789931074,1036.4432772070038,11225.299805,11112.700195,17527.0,19497.400391,0,0,0,8598.30957,10106.299805,777.757019,0,0,0
2018-02-19,10552.599609,11273.799805,10513.200195,11225.299805,7652089856.0,69.06047529447257,57.253607882545154,90.95219344110144,124.00499341726,11550.002636800002,10818.426176803416,12084.2944141,10724.116595532196,-145.5930836113257,9103.44653335,760.5996100000011,891.9949548512351,1016.7401581207894,11403.700195,11112.700195,17527.0,19497.400391,1,0,0,8598.30957,10106.299805,777.757019,0,0,0
2018-02-20,11231.799805,11958.5,11231.799805,11403.700195,9926540288.0,70.55872010675644,58.22007476507879,113.39713437598252,129.6806216025655,11504.932636799998,10841.378099085634,12138.83071781,10737.573696513222,-16.795813440439815,9162.57656265,733.2001949999994,869.3099891582015,996.4873036121616,10690.400391,11112.700195,17527.0,19497.400391,1,0,0,8598.30957,10106.299805,777.757019,0,0,0
2018-02-21,11372.200195,11418.5,10479.099609,10690.400391,9405339648.0,57.557254548282685,53.05501943566932,25.26499252967252,75.93416696978474,11419.09865244,10835.457404650902,12180.13981938,10736.639571651474,27.40372513151124,9238.56958025,939.4003909999992,879.3229037070297,992.4096669970072,10005.0,11112.700195,17527.0,19497.400391,0,0,0,8598.30957,10106.299805,777.757019,0,0,0
2018-02-22,10660.400391,11039.099609,9939.089844,10005.0,8040079872.0,47.703327886410406,48.59392774599052,-92.75409883481498,35.45484645519457,11315.17865244,10802.890447605769,12213.83231938,10722.151659340028,7.044885412884469,9297.28208025,1100.0097650000007,910.849598177454,1000.0953882829352,10301.099609,11112.700195,17527.0,19497.400391,0,0,0,8598.30957,10106.299805,777.757019,0,1,0
2018-02-23,9937.070313,10487.299805,9734.55957,10301.099609,7739500032.0,51.85744438724754,50.52919873158309,-129.35380937143904,18.768804995837712,11209.21664072,10783.212375503585,12243.68791508,10713.813994976006,14.63442554885478,9353.5915529,752.7402350000011,888.2625462949609,982.42716304844,9813.070313,11112.700195,17527.0,19497.400391,0,0,0,8598.30957,10106.299805,777.757019,0,0,0
2018-02-24,10287.700195,10597.200195,9546.969727,9813.070313,6917929984.0,44.986153583383135,47.36422205234029,-105.36503174727706,-2.917342510142772,11056.88804698,10745.167588738736,12263.1017188,10695.977486420234,-18.51723955884881,9430.394580249998,1050.2304679999995,911.4008208242522,987.2702562592656,9664.730469,11112.700195,17527.0,19497.400391,0,0,0,8598.30957,10106.299805,777.757019,0,1,0
2018-02-25,9796.419922,9923.219727,9407.05957,9664.730469,5706939904.0,42.96721486532318,46.41260834932595,-104.74374980384027,-46.48678608541151,10899.642656360002,10702.797505611728,12282.65912115,10675.556753399998,-56.11312154854386,9565.8676027,516.1601570000003,854.937868849359,953.6195348836038,10366.700195,11403.700195,17527.0,19497.400391,0,0,0,9664.730469,10106.299805,777.757019,0,1,0
2018-02-26,9669.429688,10475.0,9501.730469,10366.700195,7287690240.0,54.29229001596538,51.389785140989744,-37.9509046366799,-13.09565770179506,10777.42466808,10689.617218921072,12308.424624080002,10669.440781945945,-28.931533893191958,9696.50261245,973.269531,871.8423920137363,955.023106034775,10725.599609,11403.700195,17527.0,19497.400391,0,0,0,9664.730469,10106.299805,777.757019,0,0,0
2018-02-27,10393.900391,10878.5,10246.099609,10725.599609,6966179840.0,59.13281426429474,53.75476004289471,80.9423421367694,34.99303914245044,10688.53466808,10691.028293041814,12335.31571783,10670.552837927318,21.324438564908636,9851.71760265,632.4003909999992,837.6363918689167,931.978626389434,10397.900391,11403.700195,17527.0,19497.400391,0,0,0,9664.730469,10106.299805,777.757019,0,0,0
2018-02-28,10687.200195,11089.799805,10393.099609,10397.900391,6936189952.0,53.13822507267705,51.30056819077669,103.82610457047451,25.77909955079564,10604.58466808,10679.533081197038,12357.28832526,10665.15377957182,34.31451425641717,9958.33313,696.7001959999998,817.5026496019285,915.17302421876,10951.0,11403.700195,11403.700195,19497.400391,0,0,0,9664.730469,6955.27002,777.757019,0,0,0
2018-03-01,10385.0,11052.299805,10352.700195,10951.0,7317279744.0,60.93617406310442,55.03225606573791,99.23442556217134,43.811088196329806,10524.13867198,10690.178842718724,12386.0857276,10670.814100768934,88.22278152176841,10069.03410655,699.5996100000011,800.6593582302246,899.7749232031343,11086.400391,11403.700195,11403.700195,19497.400391,0,0,0,9664.730469,6955.27002,777.757019,0,0,0
2018-03-02,10977.400391,11189.0,10850.099609,11086.400391,7620590080.0,62.70846599892344,55.92268205596248,102.43849992897648,78.15749582429854,10477.7506837,10705.71694265132,12414.41423346,10679.043532259391,140.25438642172594,10192.25910655,338.9003909999992,734.6937914830495,859.7124566171962,11489.700195,11403.700195,11403.700195,19497.400391,0,0,0,9664.730469,6955.27002,777.757019,0,0,0
2018-03-03,11101.900391,11528.200195,11002.400391,11489.700195,6690570240.0,67.78708258359134,58.55513281766209,122.02846157631784,114.3422920990791,10427.93269542,10736.461383919896,12448.92353521,10695.096139443776,211.59361238696877,10360.24560555,525.7998040000002,704.8517932711853,835.861552858825,11512.599609,11403.700195,11403.700195,19497.400391,1,1,0,9664.730469,6955.27002,777.757019,0,0,0
2018-03-04,11497.400391,11512.599609,11136.099609,11512.599609,6084149760.0,68.07509284961726,58.7059371271284,102.47985658617492,103.0396503838516,10370.9806837,10766.898177060291,12481.512626999998,10711.284326961128,266.9015790049016,10489.54707035,376.5,657.9443942324446,803.0500133689089,11573.299805,11512.599609,11403.700195,19497.400391,0,1,0,10366.700195,6955.27002,777.757019,0,0,0
2018-03-05,11532.400391,11704.099609,11443.900391,11573.299805,6468539904.0,68.93405685728939,59.13045232157001,106.41469965755698,114.1000395323199,10327.0066798,10798.521770312833,12509.33642583,10728.353940389074,312.0345989248799,10638.2965821,260.1992180000016,601.1236547706669,764.2749565568441,10779.900391,11512.599609,11403.700195,19497.400391,1,1,0,10366.700195,6955.27002,777.757019,0,0,0
2018-03-06,11500.099609,11500.099609,10694.299805,10779.900391,6832169984.0,48.879251804663525,51.65549650049201,-27.401818747844548,45.19335638576907,10266.20869152,10797.7915201437,12523.82993169,10729.374662183433,280.5481558772826,10702.5601075,879.0,640.8202755177145,772.4696025170696,9965.570313,11512.599609,11403.700195,19497.400391,0,0,0,10366.700195,6955.27002,777.757019,0,0,0
2018-03-07,10803.900391,10929.5,9692.120117,9965.570313,8797910016.0,36.2506386649764,45.32255984234429,-169.9829798170392,-60.79525949464981,10235.71009778,10765.155394373358,12525.30213873,10714.24982358452,187.72135631717535,10692.5186036,1237.3798829999996,726.0430765866124,805.6774796944217,9395.009766,11512.599609,11403.700195,19497.400391,0,0,0,10366.700195,6955.27002,777.757019,1,0,0
2018-03-08,9951.44043,10147.400391,9335.870117,9395.009766,7186089984.0,29.929700615503847,41.48491521411908,-150.97534506100124,-119.6875575991322,10199.83830092,10711.424193260676,12518.66423834,10688.126258085733,67.33973061831784,10650.57407235,811.5302739999988,738.2555333599533,806.0955364305344,9337.549805,11512.599609,11403.700195,19497.400391,0,0,0,10366.700195,6955.27002,777.757019,1,0,0
2018-03-09,9414.69043,9466.349609,8513.030273,9337.549805,8704190464.0,29.32884352746045,41.10741365426587,-121.25640850626256,-150.66327424833085,10157.0912892,10657.546766270065,12513.15363287,10661.382169903742,-32.32746282230255,10561.81655285,953.3193360000004,768.9789337371029,816.6115221140677,8866.0,11512.599609,11403.700195,19497.400391,0,0,0,10366.700195,6955.27002,777.757019,1,0,0
2018-03-10,9350.589844,9531.320313,8828.469727,8866.0,5386319872.0,24.60038346501068,38.04754940541712,-90.2057751422612,-131.17287047918558,10102.26328138,10587.290030337905,12499.47763678,10625.83004772473,-147.66239981626677,10477.5265626,702.8505860000005,759.5320269175169,808.4857409630629,9578.629883,11512.599609,11403.700195,19497.400391,0,0,0,10366.700195,6955.27002,777.757019,1,0,0
2018-03-11,8852.780273,9711.889648,8607.120117,9578.629883,6296370176.0,41.289214792788165,44.74177137421599,-56.45698156668813,-102.6936753327902,10035.85187514,10547.7347304423,12485.50793952,10605.093410797945,-179.49379967403002,10395.1930665,1104.769531,808.8516703578716,829.6488688228442,9205.120117,11573.299805,11403.700195,19497.400391,0,0,0,8866.0,6955.27002,777.757019,0,0,0
2018-03-12,9602.929688,9937.5,8956.429688,9205.120117,6457399808.0,36.36711554997181,42.16980198444536,-37.63448611486681,-84.44142939682101,9987.9522853,10495.083176973976,12466.813144599995,10577.371167354377,-232.18306807912813,10285.2640626,981.0703119999998,833.4543334496042,840.464686192641,9194.849609,11573.299805,11403.700195,19497.400391,0,0,0,8866.0,6955.27002,777.757019,0,0,0
2018-03-13,9173.040039,9470.379883,8958.19043,9194.849609,5991139840.0,36.22856710595924,42.0981397782912,-47.377956898013466,-82.63303097812849,9953.22126966,10444.093625288722,12445.52963874,10549.994502830548,-271.6371728172635,10210.4865235,512.189452999999,787.559350528232,817.0164552503095,8269.80957,11573.299805,11403.700195,19497.400391,0,0,0,8866.0,6955.27002,777.757019,0,0,0
2018-03-14,9214.650391,9355.849609,8068.589844,8269.80957,6438230016.0,25.871619027057108,36.14094964710458,-181.55900486343128,-110.44951386906926,9901.24945324,10358.827583904853,12411.65573249,10504.84232593965,-373.2452959047805,10123.727002,1287.2597650000007,858.9451240241989,850.6052630895732,8300.860352,11573.299805,11403.700195,19497.400391,0,0,0,8866.0,6955.27002,777.757019,1,0,0
2018-03-15,8290.759766,8428.349609,7783.049805,8300.860352,6834429952.0,26.6923274185972,36.46594847975296,-154.83085699394232,-117.23564078161344,9840.07865246,10278.122986575248,12375.49733406,10461.199118531904,-446.122306643947,10023.71503915,645.2998040000011,828.4243640207421,835.940587440318,8338.349609,11573.299805,11403.700195,19497.400391,0,0,0,8866.0,6955.27002,777.757019,1,0,0
2018-03-16,8322.910156,8585.150391,8005.310059,8338.349609,5289379840.0,27.818005775935347,36.88360618396826,-83.71439449047232,-96.87113751459005,9781.65763682,10202.053442356611,12315.96583015,10419.162494577944,-495.1450688396599,9949.97900395,579.8403319999989,792.9123594463501,817.6477120517237,7916.879883,11573.299805,11403.700195,19497.400391,0,0,0,8866.0,6955.27002,777.757019,1,0,0
2018-03-17,8321.910156,8346.530273,7812.819824,7916.879883,4426149888.0,23.15455260526511,34.16445892432989,-90.54524785706494,-108.51793256667698,9716.56722666,10112.438792970075,12216.13763679,10369.612343850356,-561.532053615907,9862.58647465,533.7104490000002,755.8835150968716,797.3664789766005,8223.679688,11573.299805,11403.700195,19497.400391,0,0,0,8866.0,6955.27002,777.757019,1,0,0
2018-03-18,7890.52002,8245.509766,7397.990234,8223.679688,6639190016.0,32.73153383453361,37.76139390241019,-81.67528362098832,-108.3109128427692,9652.22681652,10038.369808461446,12132.68042976,10327.118627890171,-582.6713643253206,9755.4354493,847.5195319999993,768.9743746544613,800.9488399068432,8630.650391,9205.120117,11403.700195,19497.400391,0,0,0,7916.879883,6955.27002,777.757019,0,0,0
2018-03-19,8344.120117,8675.870117,8182.399902,8630.650391,6729110016.0,43.60789573950408,42.26734485144632,22.565586079422403,-53.40783980047477,9589.11382824,9983.165125423742,12067.20493172,10293.525197454572,-560.1284734529199,9650.6879884,493.4702150000003,729.6166375609668,778.9860809849259,8913.469727,9205.120117,11403.700195,19497.400391,0,0,0,7916.879883,6955.27002,777.757019,0,0,0
2018-03-20,8619.669922,9051.019531,8389.889648,8913.469727,6361789952.0,50.14351205931688,45.23465580017924,123.93043825086484,-10.537537699156994,9541.45521496,9941.21628626987,12001.78562508,10266.19736635476,-513.522347265678,9576.4664552,661.1298829999996,719.8328154808286,770.5677811288597,8929.280273,9205.120117,11403.700195,19497.400391,0,0,0,7916.879883,6955.27002,777.757019,0,0,0
2018-03-21,8937.480469,9177.370117,8846.330078,8929.280273,6043129856.0,50.51754003725996,45.403594067257096,126.53690554192836,29.441871692704893,9517.91482432,9901.5325210436,11921.71042,10239.723760544142,-469.8942293780601,9475.38046885,331.0400389999995,664.2909902692816,739.1729424053697,8728.469727,9205.120117,11403.700195,19497.400391,0,0,0,7916.879883,6955.27002,777.757019,0,0,0
2018-03-22,8939.44043,9100.709961,8564.900391,8728.469727,5530390016.0,45.46357294863283,43.56541262416608,64.8776072722456,12.135098242405329,9488.06222668,9855.530058532086,11834.84111336,10209.797938095937,-446.3768104361589,9357.48393565,535.8095700000013,645.9365016593844,724.6469872335576,8879.620117,9205.120117,11403.700195,19497.400391,0,0,0,7916.879883,6955.27002,777.757019,0,0,0
2018-03-23,8736.25,8879.620117,8360.620117,8879.620117,5954120192.0,49.86786360894335,45.358606912764046,35.247795939778456,1.85556648560786,9482.24382824,9817.259080432788,11759.55532234,10183.457783221203,-410.8069860180185,9226.97993175,519.0,627.8027157080438,709.9579167168749,8668.120117,9205.120117,11403.700195,19497.400391,0,0,0,7916.879883,6955.27002,777.757019,0,0,0
2018-03-24,8901.950195,8996.179688,8665.700195,8668.120117,5664600064.0,44.05922882431546,43.286007793723456,37.32087225753022,18.83141119204502,9478.99123058,9772.194807356993,11680.59652351,10153.451096759658,-395.1291237414917,9084.75595715,330.4794930000008,585.3279696068948,682.8523150228124,8495.780273,9205.120117,11403.700195,19497.400391,0,0,0,7916.879883,6955.27002,777.757019,0,0,0
2018-03-25,8612.80957,8682.009766,8449.099609,8495.780273,4569880064.0,39.66681952862965,41.61726595578147,-98.89734154970289,-16.04307066358603,9465.40863292,9722.139335421423,11588.48532233,10120.625931930888,-392.090910097586,8930.879980549998,232.91015699999843,534.9825678059096,650.7135894497542,8209.400391,8929.280273,11403.700195,19497.400391,0,0,0,8495.780273,6955.27002,777.757019,0,0,0
2018-03-26,8498.469727,8530.080078,7921.430176,8209.400391,5921039872.0,33.24205302722771,38.93140693079718,-177.9934310509602,-72.3377495195458,9464.05644542,9662.816239561762,11475.60532233,10082.779881613336,-408.0873895948389,8802.354980549999,608.649902000001,545.5064726907798,647.7090403462005,7833.040039,8929.280273,11403.700195,19497.400391,0,0,0,8495.780273,6955.27002,777.757019,1,0,0
2018-03-27,8200.0,8232.780273,7797.279785,7833.040039,5378250240.0,26.629110138851047,35.67306857912547,-144.8696203722807,-112.14238538521538,9481.6118458,9591.060310127968,11362.52771491,10038.2305777968,-445.9927233822036,8695.72846685,435.5004880000006,529.7913320206684,632.5512866071861,7954.47998,8929.280273,11403.700195,19497.400391,0,0,0,8495.780273,6955.27002,777.757019,1,0,0
2018-03-28,7836.830078,8122.890137,7809.169922,7954.47998,4935289856.0,31.7408887292832,37.491014242987966,-94.97740293526212,-92.29250499486174,9485.6214454,9526.880689338635,11250.93052252,9996.96818971943,-460.92057965000095,8623.701977550001,313.7202150000003,498.9240295891444,609.7776386352442,7165.700195,8929.280273,11403.700195,19497.400391,0,0,0,8495.780273,6955.27002,777.757019,1,0,0
2018-03-29,7979.069824,7994.330078,7081.379883,7165.700195,6361229824.0,20.773571073103923,31.3029806317158,-140.23183887218428,-166.8962950342892,9476.5094532,9434.28537583516,11144.820532280002,9940.903476949796,-530.286141288303,8515.10949705,912.9501950000003,558.0706246478381,631.4328212327267,6890.52002,8929.280273,11403.700195,19497.400391,0,0,0,8495.780273,6955.27002,777.757019,1,0,0
2018-03-30,7171.450195,7276.660156,6683.930176,6890.52002,6289509888.0,18.21230645747813,29.47518328417543,-147.80435433545998,-184.31317577811245,9449.00805672,9334.52987168476,11047.47973639,9880.499844135831,-600.5409270016344,8416.335498049999,592.7299800000001,563.0219611267185,628.6683325732463,6973.529785,8929.280273,11403.700195,19497.400391,0,0,0,8495.780273,6955.27002,777.757019,1,1,0
2018-03-31,6892.47998,7207.850098,6863.52002,6973.529785,4553269760.0,21.613590435722315,30.788048584131616,-92.31151983429667,-141.71431693924853,9413.73904304,9241.941632991242,10959.186030330002,9822.936080585716,-642.1182174379892,8286.08049315,344.330078,531.7802635371872,608.3584572465858,6844.22998,8929.280273,11573.299805,19497.400391,0,0,0,8495.780273,6890.52002,777.757019,1,0,0
2018-04-01,7003.060059,7060.950195,6526.870117,6844.22998,4532100096.0,20.094942268646022,29.85574056302372,-90.62007590498952,-133.81248981911978,9378.18563482,9147.9137250308,10889.310332079998,9763.951801363311,-677.6899454728737,8168.035986299999,534.080078,532.1088084604462,603.0528587289726,7083.799805,8209.400391,11573.299805,19497.400391,0,0,0,6844.22998,6890.52002,777.757019,0,1,0
2018-04-02,6844.859863,7135.470215,6816.580078,7083.799805,4333440000.0,30.630970099986968,33.85251399379172,-47.67831703022668,-94.64989247195363,9357.26222662,9066.968081108023,10813.15632818,9710.879484601095,-678.72558743214,8062.4834961,318.8901370000003,501.6489982518111,582.7555214626175,7456.109863,8209.400391,11573.299805,19497.400391,0,0,0,6844.22998,6890.52002,777.757019,0,0,0
2018-04-03,7102.259766,7530.939941,7072.490234,7456.109863,5499700224.0,44.01517079126592,39.61129360550064,29.50753670797424,-52.44410404552142,9327.85301762,9003.797170593984,10748.45942876,9666.230581200956,-642.1022756517123,8021.798510749999,458.44970699999976,495.4776709301237,573.8765347152877,6853.839844,8209.400391,11573.299805,19497.400391,0,0,0,6844.22998,6890.52002,777.757019,0,0,0
2018-04-04,7456.410156,7469.879883,6803.879883,6853.839844,4936000000.0,32.26603972764062,34.39477514175836,-16.757114822930653,-70.9353162071208,9292.9636231,8919.48511857069,10676.73183111,9610.539675511243,-654.1357249103312,7949.44748535,666.0,519.8380036543919,580.4567822356242,6811.470215,8209.400391,11573.299805,19497.400391,0,0,0,6844.22998,6890.52002,777.757019,0,1,0
2018-04-05,6848.649902,6933.819824,6644.799805,6811.470215,5639320064.0,31.574292867802114,34.05500069280697,-107.83542199919935,-84.55374836340133,9239.30042974,8836.817867450272,10583.848535210002,9555.112557478811,-659.4890162450283,7873.10351565,289.0200190000005,486.8640058466217,559.6398705759368,6636.319824,8209.400391,11573.299805,19497.400391,0,0,0,6844.22998,6890.52002,777.757019,1,1,0
2018-04-06,6815.959961,6857.490234,6575.0,6636.319824,3766810112.0,28.61555219014778,32.620407525904,-108.22607320002778,-88.06241188262358,9168.6988184,8750.523826530654,10491.82673345,9497.314681565782,-670.1397569859455,7809.075512700001,282.4902339999999,457.6677527256757,539.8434679633699,6911.089844,8209.400391,11573.299805,19497.400391,0,0,0,6844.22998,6890.52002,777.757019,1,1,0
2018-04-07,6630.509766,7050.540039,6630.509766,6911.089844,3976610048.0,39.06606328413062,37.09714030685178,-29.2747918674684,-62.85558640859346,9102.24260746,8678.389160549059,10414.87263189,9446.102308542457,-648.9284581705842,7743.446020500001,420.0302730000003,452.2909699077221,531.2853826088435,7023.52002,8209.400391,11573.299805,19497.400391,0,0,0,6844.22998,6890.52002,777.757019,0,0,0
2018-04-08,6919.97998,7111.560059,6919.97998,7023.52002,3652499968.0,43.04636255717377,38.88638202426551,21.193244445464728,-33.93527585888371,9020.45900396,8613.49233150792,10338.54583014,9398.130382034624,-615.9459341395113,7663.08950195,200.47021500000028,416.3165763494761,507.6557277796404,6770.72998,7456.109863,11573.299805,19497.400391,0,0,0,6636.319824,6890.52002,777.757019,0,0,0
2018-04-09,7044.319824,7178.109863,6661.990234,6770.72998,4894060032.0,36.74940631598002,36.38067046943988,-31.705001270570044,-54.5071901308358,8944.837607460002,8541.227141252706,10276.73112799,9346.102651299096,-603.2511856349438,7555.9525146,516.1196289999998,430.5741552995509,508.2602921525232,6834.759766,7456.109863,11573.299805,19497.400391,0,0,0,6636.319824,6890.52002,777.757019,0,1,0
